Nome,Classe,Tipo de Ativo,Bolsa Fonte,Ativo Cancelado,CNPJ,Número de emissão,Serie,Codigo,Setor NAICS ult disponiv,Agente Fiduciário,Líder,Banco Mandatário,Incentivada Lei 12.431,Volume,Data de emissão,Vencimento/Repactuação,Referência NTN-B,Remuneração,Amortização,Espécie,Tipo de Debênture,Índice de correção,Data da Últ Cotação,Taxa (YTM) [%],Máximo da Taxa (YTM) 12 meses [%],Data do Máximo Taxa (YTM) 12 meses,Taxa Atual vs Máx 12m [%],PU [R$],Máximo do PU 12 meses [R$],Data do Máximo PU 12 meses,PU Atual vs Máx 12m [%],Duration [dias úteis],Taxa de Compra [%],Taxa de Venda [%],Retorno 1 dia [%],Prêmio vs CDI 1 dia [% do CDI],Retorno 6 meses [%],Prêmio vs CDI 6 meses [% do CDI],Retorno 12 meses [%],Prêmio vs CDI 12 meses [% do CDI],Retorno no Ano [%],Prêmio vs CDI no Ano [% do CDI],Retorno do Início [%],Prêmio vs CDI do Início [% do CDI],Volatilidade 12 meses [%],Sharpe 12 meses,Máx Retorno Mensal (últ. 12 meses) [%],Máx Prêmio Mensal (últ. 12 meses) [% do CDI],Mín Retorno Mensal (últ. 12 meses) [%],Mín Prêmio Mensal (últ. 12 meses) [% do CDI],Meses Positivos (últ. 12 meses) [unidades],Meses acima do CDI (últ. 12 meses) [unidades],Dias Positivos (últ. 12 meses) [%],Dias acima do CDI (últ. 12 meses) [%],Perda Máxima (últ. 12 meses) [%],Data do Pico Perda Máxima,Data do Fundo Perda Máxima,Tempo de Recuperação Perda Máxima em dias úteis,Data Recuperação Perda Máxima
Sertão I Solar Energia Spe S/A,Emis 01/Ser uni,Título privado de renda fixa,Anbima,ativo,23907723000174,1,uni,SRTI11,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,Banco Itau BBA SA,Itau Unibanco SA,Sim,130000000.00,15/09/2018,15/12/2032,15/08/2026,Pagamento semestral. nos dias 15-dez e 15-jun. primeiro em 15-dez-2018 e última no vencimento,Pagamento semestral. nos dias 15-dez e 15-jun. primeiro em 15-dez-2018 e última no vencimento,Garantia Real,IPCA Spread,"IPCA + 7,0916 %",21/12/2020,,5.9804,23/03/2020,,,1063.912293,21/12/2020,,,,,,,10.44,1060.60,11.44,407.37,10.26,379.35,,,11.37,0.81,3.84,3428.62,-5.81,-1715.62,9,9,,,-10.70,04/03/2020,23/03/2020,88,10/07/2020
Simpar,Emis 08/Ser 02,Título privado de renda fixa,Anbima,ativo,07415333000120,8,2,JSML28,Transporte rodoviário,Pentagono SA Dtvm,Banco Votorantim SA,Banco Bradesco SA,Não,71751000.00,15/06/2014,15/06/2021,15/08/2022,"Pagamento anual, nos dias 15-Jun. Primeiro em 15-Jun-2015 e último no vencimento.","3 parcelas : 33% em 15-Jun-2019, 33% em 15-Jun-2020 e saldo em 15-Jun-2021.",Quirografária,IPCA Spread,IPCA + 8%,21/12/2020,,10.1357,07/05/2020,,,502.484685,21/12/2020,,,,,,,5.82,590.80,8.22,292.60,8.01,296.37,,,2.89,1.85,2.16,1016.15,-2.29,-677.55,10,9,,,-2.84,06/03/2020,07/05/2020,63,08/06/2020
Simpar,Emis 08/Ser 03,Título privado de renda fixa,Anbima,ativo,07415333000120,8,3,JSML38,Transporte rodoviário,Pentagono SA Dtvm,Banco Votorantim SA,Banco Bradesco SA,Não,163074000.00,15/06/2014,15/06/2021,,"Pagamento semestral, nos dias 15-Jun e 15-Dez. Primeiro em 15-Dez-2014 e último no vencimento.","4 parcelas anuais, nos dias 15-Jun. Primeira em 15-Jun-2018 e última em 15-Jun-2021.",Quirografária,DI Percentual,"118,50% do DI",21/12/2020,,177.8647,20/10/2020,,,249.278612,21/12/2020,,,,,,,1.56,158.20,3.31,117.79,3.19,117.96,,,0.53,0.92,0.48,323.25,0.00,1.98,12,8,,,-0.41,20/07/2020,23/07/2020,19,14/08/2020
Simpar,Emis 13/Ser 01,Título privado de renda fixa,Anbima,ativo,07415333000120,13,01,JSMLA3,Transporte rodoviário,Pentagono SA Dtvm,Banco Itau BBA SA,Banco Bradesco SA,Não,344940000.00,20/05/2019,20/05/2024,,Pagamento Semestral. nos dias 20-nov e 20-mai. Primeiro em 20-nov-2019,"2 Parcelas: 33,3333% em 20-mai-2022 e 66,6666 em 20-mai-2023",Quirografária,DI Spread,"DI + 1,90%",21/12/2020,,7.2272,14/04/2020,,,977.720135,21/12/2020,,,,,,,6.66,676.08,2.42,86.20,2.27,84.01,,,4.46,-0.06,5.61,2640.92,-5.67,-1957.04,10,10,,,-12.39,18/03/2020,14/04/2020,148,20/10/2020
Simpar,Emis 13/Ser 02,Título privado de renda fixa,Anbima,ativo,07415333000120,13,02,JSMLB3,Transporte rodoviário,Pentagono SA Dtvm,Banco Itau BBA SA,Banco Bradesco SA,Não,105060000.00,20/05/2019,20/05/2026,,Pagamento Semestral. nos dias 20-nov e 20-mai. Primeiro em 20-nov-2019,2 parcelas iguais em 20-mai-2025 e no vencimento,Quirografária,DI Spread,"DI + 2,20%",21/12/2020,,,,,,,,,,,,,,12.01,1220.18,,,,,,,,,6.23,3203.50,-1.27,-807.87,,,,,-1.83,08/06/2020,22/06/2020,15,30/06/2020
Smart Fit,Emis 04/Ser 01,Título privado de renda fixa,Anbima,ativo,07594978000178,4,01,SMFT14,Outras indústrias da recreação,Oliveira Trust Dtvm SA,Banco Itau BBA SA,Itau Unibanco SA,Não,201230000.00,20/04/2019,20/04/2024,,Pagamento Semestral. nos dias 20-abr e 20-out. Primeiro no dia 20-out-2019,2 Parcelas: 50% em 20-abr-2023 e 50% 20-abr-2024,Quirografária,DI Spread,"DI + 1,7000%",21/12/2020,,3.1751,12/06/2020,,,9695.315342,09/03/2020,,,,,,,-4.79,-486.47,-7.10,-252.77,-7.23,-267.19,,,11.18,-1.09,1.18,738.44,-7.70,-3959.99,9,8,,,-11.35,09/03/2020,15/07/2020,,
Smart Fit,Emis 04/Ser 02,Título privado de renda fixa,Anbima,ativo,07594978000178,4,02,SMFT24,Outras indústrias da recreação,Oliveira Trust Dtvm SA,Banco Itau BBA SA,Itau Unibanco SA,Não,666180000.00,20/04/2019,20/04/2026,,Pagamento Semestral. nos dias 20-out e 20-abr. Primeiro em 20-out-2019,2 Parcelas: 50% em 20-abr-2025 e 50% no vencimento,Quirografária,DI Spread,"DI + 2,7500%",21/12/2020,,5.7728,15/04/2020,,,9876.184975,06/03/2020,,,,,,,-3.55,-361.06,-7.41,-263.93,-7.62,-281.81,,,12.85,-1.01,1.50,938.75,-6.30,-3239.49,8,7,,,-14.41,06/03/2020,15/04/2020,,
Smart Fit,Emis 04/Ser 03,Título privado de renda fixa,Anbima,ativo,07594978000178,4,03,SMFT34,Outras indústrias da recreação,Oliveira Trust Dtvm SA,Banco Itau BBA SA,Itau Unibanco SA,Não,178400000.00,20/04/2019,20/04/2024,,Pagamento Semestral. nos dias 20-abr e 20-out. Primeiro em 20-out-2019,2 Parcelas: 50% em 20-abr-2023 e 50% no vencimento,Quirografária,DI Spread,"DI + 1,7500%",21/12/2020,,4.6399,05/05/2020,,,9703.728289,19/03/2020,,,,,,,-1.01,-102.59,-7.22,-256.85,-7.36,-272.01,,,11.81,-1.12,2.93,1833.29,-6.54,-3366.87,9,9,,,-13.01,19/03/2020,22/07/2020,,
Smart Fit,Emis 04/Ser 04,Título privado de renda fixa,Anbima,ativo,07594978000178,4,04,SMFT44,Outras indústrias da recreação,Oliveira Trust Dtvm SA,Banco Itau BBA SA,Itau Unibanco SA,Não,254190000.00,20/04/2019,20/04/2026,,Pagamento Semestral. nos dias 20-abr e 20-out. Primeiro no dia 20-out-2019,2 Parcelas: 50% em 20-abr-2025 e 50% no vencimento,Quirografária,DI Spread,"DI + 2,7500%",21/12/2020,,4.6501,16/04/2020,,,9861.100155,06/03/2020,,,,,,,-3.05,-309.78,-7.11,-252.93,-7.46,-276.03,,,11.59,-1.12,1.71,1071.48,-6.28,-3233.26,8,7,,,-11.80,06/03/2020,15/07/2020,,
Somos Educa,Emis 01/Ser 02,Título privado de renda fixa,Anbima,ativo,02541982000154,1,2,SEDU21,Outros tipos de escolas,Planner Trustee DTVM Ltda,Banco Itau BBA SA,Itau Unibanco SA,Não,200000000.00,15/08/2017,15/08/2022,,"Pagamento semestral, nos dias 15-Fev e 15-Ago. Primeiro em 15-Fev-2018.",2 parcelas iguas em 15-Ago-2021 e no vencimento.,Quirografária,DI Spread,"DI + 1,7%",21/12/2020,,3.304,15/06/2020,,,999.316627,18/12/2020,,,,,,,3.08,312.70,1.77,62.94,1.64,60.48,,,1.13,-0.88,0.90,463.91,-1.19,-419.19,10,8,,,-2.64,10/03/2020,17/04/2020,154,20/10/2020
Somos Educa,Emis 02/Ser uni,Título privado de renda fixa,Anbima,ativo,02541982000154,2,uni,SEDU12,Outros tipos de escolas,Planner Trustee DTVM Ltda,Banco Itau BBA SA,Itau Unibanco SA,Não,800000000.00,15/03/2018,15/03/2021,,Pagamento semestral. nos dias 15-set e 15-mar. Primeiro em 15-set-2018 e última no vencimento,Integral na data do vencimento,Quirografária,DI Spread,"DI + 1,15%",21/12/2020,,3.8326,15/04/2020,,,1006.31135,21/12/2020,,,,,,,3.19,324.30,3.44,122.33,3.32,122.65,,,1.46,0.43,0.85,518.98,-1.44,-424.81,10,10,,,-2.13,16/03/2020,13/04/2020,91,27/07/2020
Sul America,Emis 03/Ser 02,Título privado de renda fixa,Anbima,ativo,29978814000187,3,2,SULM23,Seguradora,Pentagono SA Dtvm,Banco Itau BBA SA,Itau Unibanco SA,Não,130000000.00,16/05/2014,15/05/2022,15/08/2022,"Pagamento anual, nos dias 15-Mai. Primeiro em 15-Mai-2015 e último no vencimento.","3 parcelas: 33,33% em 15-Mai-2020, 33,33% em 15-Mai-2021 e saldo no vencimento.",Quirografária,IPCA Spread,"IPCA + 7,41%",21/12/2020,,3.8749,27/03/2020,,,10452.11464,01/12/2020,,,,,,,,,,,,,,,,,1.76,1178.37,-1.85,-1652.08,,,,,-3.44,01/12/2020,10/12/2020,,
Sul America,Emis 04/Ser 02,Título privado de renda fixa,Anbima,ativo,29978814000187,4,2,SULM24,Seguradora,Pentagono SA Dtvm,Banco Santander Brasil SA,Banco Bradesco SA,Não,293680000.00,13/12/2016,13/12/2021,,"3 parcelas : 33,33% em 13-dez-2019, 33,33% em 13-dez-2020 e 33,34% no vencimento",Pagamento semestral nos dia 13-jun e 13-Dez. Primeiro em 13-jun-2017 e ultima no vencimento,Quirografária,DI Percentual,114% do DI,21/12/2020,,172.973,26/06/2020,,,330.253895,21/12/2020,,,,,,,,,,,,,,,,,0.42,289.73,0.17,105.66,,,,,-0.06,24/09/2020,29/09/2020,9,07/10/2020
Sul America,Emis 05/Ser uni,Título privado de renda fixa,Anbima,ativo,29978814000187,5,uni,SULM15,Seguradora,Pentagono SA Dtvm,Banco Santander Brasil SA,Itau Unibanco SA,Não,500000000.00,27/10/2017,27/10/2022,,"Pagamento semestral, nos dias 27-Abr e 27-Out.",2 parcelas iguais em 27-Out-2021 e no vencimento.,Quirografária,DI Percentual,108% do DI,21/12/2020,,185.6902,15/04/2020,,,977.79203,26/10/2020,,,,,,,,,,,,,,,,,0.68,610.54,-0.87,-552.34,,,,,-1.22,26/10/2020,27/10/2020,,
Sul America,Emis 06/Ser uni,Título privado de renda fixa,Anbima,ativo,29978814000187,6,uni,SULM16,Seguradora,Pentagono SA Dtvm,Banco Itau BBA SA,Itau Unibanco SA,Não,700000000.00,16/04/2019,16/04/2024,,Pagamento Semestral. nos dias 16-out e 16-abr. Primeiro em 16-out-2019,"Pagamento anual, nos dias 16-abr. Primeiro em 16-abr-2022 e última no vencimento",Quirografária,DI Percentual,"111,50% do DI",21/12/2020,,,,,,,,,,,,,,,,,,,,,,,,1.75,1169.68,0.01,3.52,,,,,-0.38,06/08/2020,17/08/2020,18,01/09/2020
Suzano S.A.,Emis 08/Ser uni,Título privado de renda fixa,Anbima,ativo,16404287000155,8,uni,SUZB18,"Indústria de papel, celulose e papelão",Pentagono SA Dtvm,Banco Itau BBA SA,Banco Bradesco SA,Não,750000000.00,15/09/2019,15/09/2028,,"Pagamento semestral, nos dias 15-Mar e 15-Set. Primeiro em 15-Mar-2020 e último no vencimento.",Integral na data do vencimento.,Quirografária,DI Spread,"DI + 1,20%",21/12/2020,,,,,,,,,,,,,,4.70,477.52,,,,,,,,,4.30,1508.69,-10.72,-3167.91,,,,,-15.64,11/03/2020,14/04/2020,,
Taesa,Emis 03/Ser 03,Título privado de renda fixa,Anbima,ativo,07859971000130,3,3,TAEE33,"Geração, transmissão e distribuição de energia elétrica",Gdc Partners Serv Fiduciarios Dtvm Ltda,Itau Unibanco SA,Itau Unibanco SA,Não,702000000.00,15/10/2012,15/10/2024,15/05/2023,"Pagamento anual, nos dias 15-Out. Primeiro em 15-Out-2013 e último no vencimento.","4 parcelas em 15-Out-2021, 15-Out-2022, 15-Out-2023 e 15-Out-2024.",Quirografária,IPCA Spread,"IPCA + 5,1%",21/12/2020,,6.1702,27/04/2020,,,1666.463855,21/12/2020,,,,,,,9.86,1002.04,8.00,284.65,7.07,261.51,,,6.46,0.82,2.76,1419.12,-4.19,-1236.92,9,8,,,-8.23,04/03/2020,27/04/2020,97,23/07/2020
Taesa,Emis 04/Ser 01,Título privado de renda fixa,Anbima,ativo,07859971000130,4,01,TAES14,"Geração, transmissão e distribuição de energia elétrica",Simplific Pavarini DTVM Ltda,BB Banco de Investimento SA,Banco Bradesco SA,Sim,255000000.00,15/09/2017,15/09/2024,15/08/2024,Pagamento anual. primeiro em 15-Set-2018 e última no vencimento,2 parcelas: 50% em 15-Set-2023 e 50% em 15-Set-2024,Quirografária,IPCA Spread,"IPCA + 4,4100%",21/12/2020,,5.5774,23/03/2020,,,1205.597969,15/12/2020,,,,,,,7.01,712.48,9.99,355.61,8.81,325.70,,,7.82,0.95,2.62,1425.60,-4.81,-1422.65,10,10,,,-8.88,04/03/2020,23/03/2020,81,01/07/2020
Taesa,Emis 05/Ser uni,Título privado de renda fixa,Anbima,ativo,07859971000130,5,uni,TAES15,"Geração, transmissão e distribuição de energia elétrica",Simplific Pavarini DTVM Ltda,BB Banco de Investimento SA,Banco Bradesco SA,Sim,525772000.00,15/07/2018,15/07/2025,15/05/2025,"Pagamento anual, nos dias 15-jul. Primeiro em 15-jul-2019 e última no vencimento",2 parcelas iguais em 15jul-2024 e no vencimento,Quirografária,IPCA Spread,"IPCA + 5,9526%",21/12/2020,,5.4122,23/03/2020,,,1258.777575,21/12/2020,,,,,,,7.34,745.63,11.36,404.46,10.00,369.89,,,9.25,0.96,3.31,2644.80,-4.45,-1314.18,9,9,,,-9.28,04/03/2020,23/03/2020,63,04/06/2020
Taesa,Emis 06/Ser 01,Título privado de renda fixa,Anbima,ativo,07859971000130,6,01,TAEE16,"Geração, transmissão e distribuição de energia elétrica",Simplific Pavarini DTVM Ltda,Banco Santander Brasil SA,Banco Bradesco SA,Não,850000000.00,15/05/2019,15/05/2026,,Pagamento Semestral. nos dias 15-mai e 15-nov. Primeiro em 15-nov-2019,Integral na data do vencimento,Garantia Real,DI Percentual,108% do DI,21/12/2020,,157.2756,14/04/2020,,,947.8020484,03/03/2020,,,,,,,5.36,544.31,0.60,21.25,0.41,15.15,,,4.90,-0.42,3.75,1591.54,-8.59,-2537.24,9,8,,,-11.90,03/03/2020,13/04/2020,,
Taesa,Emis 06/Ser 02,Título privado de renda fixa,Anbima,ativo,07859971000130,6,02,TAEE26,"Geração, transmissão e distribuição de energia elétrica",Simplific Pavarini DTVM Ltda,Banco Santander Brasil SA,Banco Bradesco SA,Sim,210000000.00,15/05/2019,15/05/2044,15/05/2035,"Pagamento semestral, nos dias 15-Mai e 15-Nov. Primeiro em 15-Nov-2019 e último no vencimento.",43 parcelas semestrais. Primeira em 15-Mai-2023 e última no vencimento.,Garantia Real,IPCA Spread,"IPCA + 5,50%",21/12/2020,,7.7226,24/04/2020,,,1210.894305,21/12/2020,,,,,,,22.66,2301.23,13.69,487.41,9.86,364.76,,,19.83,0.65,12.41,5823.27,-15.95,-4714.80,6,6,,,-28.52,02/01/2020,24/04/2020,144,30/07/2020
Taesa,Emis 09/Ser uni,Título privado de renda fixa,Anbima,ativo,07859971000130,9,uni,TAEE19,"Geração, transmissão e distribuição de energia elétrica",Simplific Pavarini DTVM Ltda,Banco Santander Brasil SA,Banco Bradesco SA,Não,450000000.00,08/04/2020,08/04/2022,,Pagamento Semestral. Nos dia 08-out e 08-abr. Primeiro em 08-out-2020,Integral na data do vencimento,Quirografária,DI Spread,"DI + 2,85%",21/12/2020,,,,,,,,,,,,,,,,,,,,,,,,0.33,226.34,0.25,166.17,,,,,-0.01,07/10/2020,09/10/2020,4,14/10/2020
Tcp Terminal de Contêineres de Paranaguá S/A,Emis 01/Ser 03,Título privado de renda fixa,Anbima,ativo,12919786000124,1,3,TCPA31,Serviço de armazenamento,Pentagono SA Dtvm,Banco BTG Pactual SA,Itau Unibanco SA,Sim,428047000.00,15/10/2016,15/10/2022,15/08/2022,"Pagamento anual, Primeiro em 15-out-2017 e ultima no vencimento",2 parcelas iguais em 15-out-2021 e no vencimento,Quirografária,IPCA Spread,"IPCA + 7,8164%",21/12/2020,,5.1746,23/03/2020,,,1274.978272,21/12/2020,,,,,,,7.66,777.89,9.18,326.74,8.60,318.13,,,4.73,1.35,1.58,1058.39,-1.61,-476.78,10,10,,,-4.51,04/03/2020,23/03/2020,88,10/07/2020
Telef Brasil,Emis 05/Ser uni,Título privado de renda fixa,Anbima,ativo,02558157000162,5,uni,VIVT15,Telecomunicações,Pentagono SA Dtvm,Banco Santander Brasil SA,Itau Unibanco SA,Não,2000000000.00,08/02/2017,08/02/2022,,"Pagamento semestral, nos dias 08-Fev e 08-Ago. Primeiro em 08-Ago-2017 e último no vencimento.",2 parcelas em 08-Fev-2021 e no vencimento.,Quirografária,DI Percentual,"108,25% do DI",21/12/2020,,168.4849,20/04/2020,,,10039.20997,21/12/2020,,,,,,,2.00,202.96,2.82,100.54,2.70,99.84,,,1.21,0.02,1.15,486.97,-1.40,-412.80,11,8,,,-1.93,17/03/2020,13/04/2020,52,02/06/2020
Tenda,Emis 04/Ser uni,Título privado de renda fixa,Anbima,ativo,71476527000135,4,uni,TEND14,Construção de edifícios residenciais,Oliveira Trust Dtvm SA,Banco Abc Brasil SA,Itau Unibanco SA,Não,15000000.00,10/09/2018,10/09/2023,,Pagamento semestral. nos dias 10-mar e 10-set. primeiro em 10-mar-2019,"3 Parcelas 33,33% em 10-Set-2021, 33,33% em 10-Set-2022 e 33,34% em 10-Set-2023",Quirografária,DI Spread,"DI + 1,75%",21/12/2020,,3.6453,05/06/2020,,,1004.065817,21/12/2020,,,,,,,4.63,469.87,2.52,89.67,2.33,86.18,,,1.32,-0.21,1.99,1023.81,-2.11,-741.21,9,9,,,-4.28,13/03/2020,14/05/2020,120,03/09/2020
Tenda,Emis 05/Ser uni,Título privado de renda fixa,Anbima,ativo,71476527000135,5,uni,TEND15,Construção de edifícios residenciais,Oliveira Trust Dtvm SA,Banco Itau BBA SA,Oliveira Trust DTVM SA,Não,150000000.00,25/03/2019,25/03/2024,,"Pagamento semestral, nos dias 25-Mar e 25-Set. Primeiro em 25-Set-2019 e último no vencimento.",2 parcelas iguais em 25-Mar-2023 e no vencimento.,Quirografária,DI Spread,"DI + 1,40%",21/12/2020,,6.1753,14/04/2020,,,989.650159,21/12/2020,,,,,,,6.03,612.42,2.10,74.82,1.97,72.94,,,5.10,-0.11,2.71,1392.77,-8.22,-2428.09,11,11,,,-13.33,13/03/2020,14/04/2020,135,25/09/2020
Termopernambuco S/A,Emis 07/Ser uni,Título privado de renda fixa,Anbima,ativo,03795050000109,7,uni,TERP17,"Geração, transmissão e distribuição de energia elétrica",Simplific Pavarini DTVM Ltda,BB Banco de Investimento SA,Banco Bradesco SA,Não,300000000.00,06/08/2018,06/08/2023,,Pagamento Semestral. nos dias 06-fev e 06-jul. Primeiro em 06-fev-2019,Pagamento Semestral. nos dias 06-fev e 06-jul. Primeiro em 06-fev-2021,Quirografária,DI Percentual,"117,40% do DI",21/12/2020,,,,,,,,,,,,,,3.30,335.56,,,,,,,,,0.96,496.52,0.22,137.87,,,,,-0.33,25/09/2020,02/10/2020,11,13/10/2020
Tibagi Energia Spe SA,Emis 01/Ser uni,Título privado de renda fixa,Anbima,ativo,23080281000135,1,uni,TBEG11,"Geração, transmissão e distribuição de energia elétrica",Oliveira Trust Dtvm SA,Banco Santander Brasil SA,Oliveira Trust DTVM SA,Sim,210000000.00,15/07/2019,15/07/2035,15/08/2028,Pagamento Semestral. nos dias 15-jan e 15-jul. Primeiro em 15-jan-2020,Pagamento Semestral. nos dias 15-jan e 15-jul. Primeiro em 15-jul-2020,Garantia Real,IPCA Spread,"IPCA + 5,3231%",21/12/2020,,,,,,,,,,,,,,,,,,,,,,,,3.88,3465.72,-0.62,-395.66,,,,,-2.59,02/09/2020,28/09/2020,43,05/11/2020
Tpe - Transmissora Paraiso de Energia S/A,Emis 01/Ser uni,Título privado de renda fixa,Anbima,ativo,26796739000145,1,uni,TPEN11,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,Banco Itau BBA SA,Itau Unibanco SA,Sim,1070000000.00,15/09/2018,15/09/2028,15/08/2026,Pagamento semestral. nos dias 15-mar e 15-set. primeiro em 15-mar-2019 e última no vencimento,Pagamento semestral. nos dias 15-mar e 15-set. primeiro em 15-mar-2023 e última no vencimento,Quirografária,IPCA Spread,"IPCA+6,5333%",21/12/2020,,6.2454,23/03/2020,,,1264.851867,21/12/2020,,,,,,,9.53,967.68,13.08,465.57,11.34,419.32,,,11.87,0.92,4.93,3616.71,-6.63,-1958.90,8,8,,,-11.90,04/03/2020,23/03/2020,80,30/06/2020
Tran Paulist,Emis 04/Ser uni,Título privado de renda fixa,Anbima,ativo,02998611000104,4,uni,CTEE14,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,Banco Bradesco Bbi SA,Banco Bradesco SA,Sim,148270000.00,15/07/2016,15/07/2021,15/08/2022,"Pagamento anual, nos dias 15-Jul. Primeiro em 15-Jul-2017 e último no vencimento.",Integral na data do vencimento.,Quirografária,IPCA Spread,"IPCA + 6,0413%",21/12/2020,,3.977,27/03/2020,,,1246.09798,21/12/2020,,,,,,,5.96,605.47,7.97,283.65,7.64,282.61,,,3.44,1.50,1.70,1138.19,-1.96,-580.60,11,11,,,-2.44,04/03/2020,27/03/2020,67,10/06/2020
Tran Paulist,Emis 05/Ser uni,Título privado de renda fixa,Anbima,ativo,02998611000104,5,uni,CTEE15,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,Banco Santander Brasil SA,Banco Bradesco SA,Sim,282943000.00,15/02/2017,15/02/2024,15/08/2024,Pagamento anual nos dias 15-fev. Primeiro em 15-fev-2018 e última no vencimento,Integral na data do vencimento.,Quirografária,IPCA Spread,"IPCA + 5,0373%",21/12/2020,,5.4064,23/03/2020,,,1282.225978,21/12/2020,,,,,,,7.64,775.78,10.93,389.02,9.74,360.30,,,7.84,1.06,3.10,1829.53,-5.23,-1545.69,10,10,,,-8.54,04/03/2020,23/03/2020,62,03/06/2020
Tran Paulist,Emis 07/Ser uni,Título privado de renda fixa,Anbima,ativo,02998611000104,7,Uni,CTEE17,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,Banco Itau BBA SA,Banco Bradesco SA,Sim,621000000.00,15/04/2018,15/04/2025,15/05/2025,Pagamento semestral. noas dias 15-Out e 15- Abr. Primeiro em 15-Out-2018,Integral na data do Vencimento,Quirografária,IPCA Spread,"IPCA + 4,70%",21/12/2020,,5.5756,24/03/2020,,,1215.575323,21/12/2020,,,,,,,9.41,955.46,12.44,442.73,11.22,414.77,,,10.38,0.97,6.09,3360.91,-8.62,-2546.55,9,9,,,-10.31,04/03/2020,24/03/2020,83,03/07/2020
Tran Paulist,Emis 08/Ser uni,Título privado de renda fixa,Anbima,ativo,02998611000104,8,uni,CTEE18,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,BB Banco de Investimento SA,Banco Bradesco SA,Sim,409325000.00,15/12/2019,15/12/2029,15/08/2030,"Pagamento semestral, nos dias 15-Jun e 15-Dez. Primeiro em 15-Jun-2019 e último no vencimento.","3 parcelas em 15-Dez-2027, em 15-Dez-2028 e no vencimento.",Quirografária,IPCA Spread,"IPCA + 3,50%",21/12/2020,,,,,,,,,,,,,,12.15,1233.98,,,,,,,,,4.28,2709.88,-8.42,-2489.60,,,,,-13.05,17/02/2020,23/03/2020,129,24/08/2020
Trans Sul Litoranea de Energia S/A,Emis 01/Ser uni,Título privado de renda fixa,Anbima,ativo,16383969000129,1,uni,TSLE11,"Geração, transmissão e distribuição de energia elétrica",Pentagono SA Dtvm,Banco BTG Pactual SA,Banco Bradesco SA,Sim,150000000.00,15/12/2016,15/12/2030,15/08/2028,Parecelas semestrais em 15-Jun e 15-Dez. Primeiro em 15-jun-2017 e ultima no vencimento.,Parecelas semestrais em 15-Jun e 15-Dez. Primeiro em 15-jun-2017 e ultima no vencimento.,Garantia Real,IPCA Spread,"IPCA + 7,5651%",21/12/2020,,5.9281,23/03/2020,,,1308.09391,21/12/2020,,,,,,,13.23,1343.42,14.03,499.48,12.27,453.84,,,11.70,1.01,4.69,3815.49,-6.89,-2034.77,9,8,,,-11.11,14/02/2020,23/03/2020,104,17/07/2020
Ultrapar,Emis 06/Ser uni,Título privado de renda fixa,Anbima,ativo,33256439000139,6,uni,UGPA16,Comércio atacadista de petróleo e produtos de petróleo,Pentagono SA Dtvm,BB Banco de Investimento SA,Banco Bradesco SA,Não,1725000000.00,05/03/2018,05/03/2023,,"Pagamento Semestral, nos dias 05-Set e 05-Mar. Primeiro em 05-Set-2018",Integral na data do vencimento,Quirografária,DI Percentual,"105,25% do DI",21/12/2020,,,,,,,,,,,,,,,,,,,,,,,,1.54,793.85,0.07,43.79,,,,,-0.51,04/09/2020,02/10/2020,25,13/10/2020
Unidas SA,Emis 10/Ser 02,Título privado de renda fixa,Anbima,ativo,04437534000130,10,2,UNDA20,Locadora de automóveis,Planner Trustee DTVM Ltda,Banco Santander Brasil SA,Banco Bradesco SA,Não,420000000.00,29/09/2017,29/09/2022,,"Pagamento semestral, nos dias 29-Mar e 29-Set. Primeiro em 29-Mar-2018.",2 parcelas iguas em 29-Set-2021 e no vencimento.,Garantia Real,DI Spread,"DI + 1,6%",21/12/2020,,4.3125,15/04/2020,,,10097.86431,21/12/2020,,,,,,,4.28,434.42,,,3.53,130.39,,,2.22,0.38,1.68,862.31,-3.94,-1165.61,11,11,,,-5.30,17/03/2020,15/04/2020,90,27/07/2020
Unidas SA,Emis 12/Ser 01,Título privado de renda fixa,Anbima,ativo,04437534000130,12,01,UNDAA2,Locadora de automóveis,Pentagono SA Dtvm,XP Investimentos CCTVM SA,Itau Unibanco SA,Não,150000000.00,15/09/2018,15/09/2023,,"Pagamento semestral, nos dias 15-Mar e 15-Set. Primeiro em 15-Mar-2019 e último no vencimento.",2 parcelas iguais em 15-Set-2024 e no vencimento.,Quirografária,DI Percentual,"110,60% do DI",21/12/2020,,154.3904,02/12/2020,,,983.3738646,10/03/2020,,,,,,,1.38,140.11,-0.69,-24.59,-0.85,-31.31,,,2.52,-1.35,1.01,901.01,-3.35,-991.00,6,5,,,-5.16,10/03/2020,24/04/2020,,
